"","x"
"1364",799.475540297339
"1365",801.353628231124
"1366",802.305908547498
"1367",803.370843928508
"1368",803.597725675128
"1369",809.169344545035
"1370",809.907724720045
"1371",813.50800992695
"1372",815.454747685827
"1373",816.166573804777
"1374",818.862583393354
"1375",821.871090565891
"1376",827.021330119262
"1377",830.088084841771
"1378",835.060332161761
"1379",835.408568478812
"1380",838.912932352338
"1381",844.789845122474
"1382",848.26731867154
"1383",848.158514974698
"1384",850.014773286377
"1385",852.491591224612
"1386",855.732155579531
"1387",860.263831301978
"1388",857.139210359141
"1389",860.580679037914
"1390",861.199670243872
"1391",862.43022109285
"1392",865.127150774108
"1393",870.548224346458
"1394",873.253011146543
"1395",876.09103006122
"1396",877.993755777674
"1397",877.286877183405
"1398",883.751654645119
"1399",887.286331754044
"1400",891.318636779762
"1401",894.484080895078
"1402",894.639905053865
"1403",896.175952400257
"1404",902.66337937479
"1405",904.640829179548
"1406",909.911201020709
"1407",913.400017892907
"1408",918.453922913842
"1409",919.9405653972
"1410",923.32333655166
"1411",927.324752361495
"1412",928.755238299726
"1413",930.808193348653
"1414",932.486293179836
"1415",937.511683430885
"1416",938.107099113508
"1417",942.242854435879
"1418",948.803796274804
"1419",951.078866111593
"1420",953.225741386937
"1421",949.78214738836
"1422",952.554846948004
"1423",956.36050580842
"1424",959.624070628029
"1425",959.912236121833
"1426",964.848414182342
"1427",966.487776526575
"1428",970.56977586798
"1429",975.085252199679
"1430",982.341983737421
"1431",990.66234605343
"1432",996.282565756411
"1433",1003.9243220801
"1434",1007.496368884
"1435",1013.03133582104
"1436",1014.92135185505
"1437",1019.99636899278
"1438",1025.752072089
"1439",1028.01004726008
"1440",1029.20094374538
"1441",1030.71955059771
"1442",1034.88060589483
"1443",1037.91665035552
"1444",1042.26360753427
"1445",1039.14305168725
"1446",1034.02113197753
"1447",1030.73733712626
"1448",1025.80309666046
"1449",1021.11531826737
"1450",1020.53955198392
"1451",1019.19053952326
"1452",1016.6668151683
"1453",1014.6562193728
"1454",1011.23103377686
"1455",1006.17917278044
"1456",1001.79715885959
"1457",998.22858355406
"1458",994.706575759917
"1459",988.7376061475
"1460",984.973496708001
"1461",980.739792635529
"1462",981.534960897194
"1463",975.709759265989
"1464",974.264596440624
"1465",969.43431664544
"1466",965.561929416977
"1467",962.035871861028
"1468",958.391472205644
"1469",955.928694916439
"1470",952.597159330296
"1471",948.798571526931
"1472",946.099573694003
"1473",942.235900456586
"1474",938.264869499625
"1475",934.653587284294
"1476",932.691243561384
"1477",930.674813910093
"1478",930.453500190653
"1479",927.900009139197
"1480",923.399852979391
"1481",922.878946957161
"1482",919.499707926047
"1483",916.342634709069
"1484",917.026305566567
"1485",914.469008770231
"1486",910.892437123145
"1487",909.08839289968
"1488",901.375979228399
"1489",899.533894801712
"1490",898.026196862384
"1491",893.984043664583
"1492",890.907223214205
"1493",884.730166030066
"1494",882.923508407694
"1495",883.711640216667
"1496",878.86390933721
"1497",876.66354234047
"1498",874.19282725161
"1499",873.35148442032
"1500",869.744439593826
"1501",869.279424209615
"1502",864.221818503909
"1503",860.567172043321
"1504",860.404821487942
"1505",860.911650872981
"1506",854.453975895491
"1507",848.71007249142
"1508",847.354111121916
"1509",850.924024767142
"1510",848.281501708127
"1511",844.300793559579
"1512",844.46779376802
"1513",843.091287132334
"1514",839.882004103049
"1515",835.037302469367
"1516",832.642936776059
"1517",833.374138645938
"1518",831.099781242906
"1519",827.999822754664
"1520",823.105090716062
"1521",822.335247356925
"1522",818.042025605321
"1523",812.92762880407
"1524",812.787696002518
"1525",805.637132689618
"1526",802.544106996754
"1527",798.559465046611
"1528",795.325120066921
"1529",797.197589359594
"1530",796.068977555577
"1531",794.486375740841
"1532",795.496330891406
"1533",794.419074088649
"1534",793.157344769245
"1535",787.035407431454
"1536",787.126991838515
"1537",787.21485438746
"1538",783.856473724406
"1539",783.062476775473
"1540",783.231355860465
"1541",783.202215819208
"1542",782.151904017817
"1543",780.181787241605
"1544",776.209755698699
"1545",769.133300192179
"1546",764.159755643016
"1547",764.512922372856
"1548",761.872305222052
"1549",760.435434054632
"1550",760.525217610865
"1551",759.533728932061
"1552",761.639899931944
"1553",763.628959561474
"1554",763.763640439983
"1555",762.182280332711
"1556",759.303045620442
"1557",761.520672986684
"1558",761.462723000882
"1559",763.114930619092
"1560",762.220186740908
"1561",762.802388653291
"1562",760.825686075017
"1563",761.231068997386
"1564",756.707039166973
"1565",753.77975495481
"1566",753.597241147335
"1567",749.999465810465
"1568",747.479806320031
"1569",748.013720175853
"1570",746.388622075749
"1571",743.765698086942
"1572",739.909894154064
"1573",737.632738516947
"1574",736.861302333281
"1575",732.349564935024
"1576",729.001791114805
"1577",729.981163863533
"1578",722.105949804015
"1579",723.446351406561
"1580",723.709884789096
"1581",723.137148180235
"1582",724.46192298247
"1583",723.68089821433
"1584",719.466452156966
"1585",718.838942736084
"1586",721.969442338495
"1587",721.195930986069
"1588",718.520846682462
"1589",717.932271647003
"1590",715.650726425378
"1591",714.508415449578
"1592",715.492427544299
"1593",711.572379344269
"1594",710.559395202192
"1595",709.076373642914
"1596",711.002145595927
"1597",707.675357576935
"1598",704.054772198583
"1599",707.752105157285
"1600",705.224300003217
"1601",704.738122415559
"1602",704.182613744709
"1603",702.700325594679
"1604",704.489103341063
"1605",702.776129086439
"1606",706.417557772954
"1607",706.594621751013
"1608",702.56579372064
"1609",699.923393220257
"1610",694.566057303265
"1611",695.240405811576
"1612",690.264111536546
"1613",690.443343828595
"1614",687.969295381169
"1615",685.329505999185
"1616",683.938313047683
"1617",684.437245776999
"1618",681.800120931012
"1619",679.131545902573
"1620",676.655370333362
"1621",671.24494075957
"1622",670.351682861961
"1623",671.484354158369
"1624",672.371036613659
"1625",671.256071589349
"1626",669.218861300426
"1627",670.233134327887
"1628",668.50520562052
"1629",669.611399799821
"1630",668.695239843868
"1631",668.188411302466
"1632",667.369478350504
"1633",668.202257094239
"1634",667.582192182816
"1635",667.071799088831
"1636",665.713138334479
"1637",660.986707217382
"1638",658.123696380543
"1639",661.051604344572
"1640",656.140257742472
"1641",655.917437293195
"1642",653.401455553299
"1643",651.642430461028
"1644",649.194140647914
"1645",645.346845902664
"1646",645.827305959172
"1647",644.95692750221
"1648",645.454137796963
"1649",640.536525718485
"1650",638.12319934657
"1651",632.660384439891
"1652",631.103244543743
"1653",632.168566858686
"1654",631.046356768979
"1655",634.345997622768
"1656",635.38496819078
"1657",638.379458278804
"1658",643.026316255887
"1659",647.043538482162
"1660",647.984095433398
"1661",648.393730567299
"1662",652.749632632372
"1663",652.267851196925
"1664",656.990118981347
"1665",657.206785997311
"1666",661.982608527617
"1667",662.028444107711
"1668",657.361759154038
"1669",658.000137957379
"1670",654.599597479708
"1671",656.194848607316
"1672",656.655298113619
"1673",658.401265182574
"1674",659.731420108653
"1675",657.460672642002
"1676",655.685196075963
"1677",657.041443167395
"1678",656.302164616034
"1679",657.779853463583
"1680",658.934184388955
"1681",660.93240967533
"1682",664.272348680925
"1683",661.126765825308
"1684",662.60763561392
"1685",663.264092628782
"1686",662.739151106436
"1687",666.145679291432
"1688",668.567074066754
"1689",669.971265250187
"1690",669.820968979131
"1691",669.408882047011
"1692",669.01346878058
"1693",671.683468449683
"1694",671.932324502097
"1695",675.328890648434
"1696",673.780673739421
"1697",679.439987818097
"1698",685.375715773307
"1699",688.181499405694
"1700",692.923249373153
"1701",696.775445325829
"1702",700.116610232544
"1703",702.560502009077
"1704",706.547853623091
"1705",710.146882711639
"1706",712.031678380989
"1707",712.448296561164
"1708",710.079892999315
"1709",709.042052836091
"1710",709.506450388063
"1711",711.295453238721
"1712",712.779024492647
"1713",714.079160203698
"1714",716.598602276216
"1715",716.8271714131
"1716",716.893930657792
"1717",719.051221757235
"1718",723.147995040562
"1719",725.829979019938
"1720",727.897366755127
"1721",732.616444795099
"1722",732.730379967073
"1723",735.952083560309
"1724",735.220282742991
"1725",737.572716626796
"1726",742.575796728902
"1727",741.00333243413
"1728",739.414126532445
"1729",739.437384888374
"1730",741.781224759056
"1731",747.481281275337
"1732",753.694765349562
"1733",755.798544073616
"1734",754.615680462213
"1735",754.74084813202
"1736",757.727469914838
"1737",762.203765709425
"1738",764.082171176345
"1739",765.061195449661
"1740",768.141765687872
"1741",769.947208865068
"1742",770.630699477842
"1743",772.0632898483
"1744",773.790386886183
"1745",774.90310135557
"1746",775.32089152511
"1747",775.42138371452
"1748",776.865639750309
"1749",781.194376231272
"1750",780.027451518137
"1751",778.191317163056
"1752",776.800141714281
"1753",780.457207486724
"1754",784.452014233564
"1755",782.549152923486
"1756",784.152475807612
"1757",784.726549341241
"1758",786.474286673861
"1759",787.600983695214
"1760",785.298674053156
"1761",788.8894090537
"1762",789.099296478685
"1763",789.943351686306
"1764",787.390136340939
"1765",791.476386590016
"1766",794.071018479633
"1767",799.201353179434
"1768",801.374205968958
"1769",803.914201725661
"1770",803.094622900625
"1771",807.431536587526
"1772",810.286727733354
"1773",812.871015370893
"1774",813.929531869107
"1775",817.375462708366
"1776",822.587513737427
"1777",822.936736313417
"1778",824.408063203099
"1779",828.371521076386
"1780",828.12054323316
"1781",834.394204113855
"1782",836.900105218119
"1783",840.96972262747
"1784",843.599343265538
"1785",844.848667399263
"1786",850.336008939245
"1787",850.95185768802
"1788",851.508596478112
"1789",858.0532171144
"1790",860.765356305827
"1791",865.061260922618
"1792",868.266475328063
"1793",869.442666338134
"1794",872.13031283229
"1795",874.786471458115
"1796",877.92585601838
"1797",882.560946141997
"1798",884.405602295006
"1799",883.498376714452
"1800",885.560731369891
"1801",888.187880209946
"1802",891.388994426076
"1803",892.77586504887
"1804",893.283870084925
"1805",896.030023966297
"1806",901.334208624691
"1807",904.76916622335
"1808",908.591246462854
"1809",909.58915120078
"1810",909.279114629886
"1811",913.661499475402
"1812",917.810889740854
"1813",921.34749785943
"1814",922.793921481897
"1815",924.454492177367
"1816",927.832709489026
"1817",929.993217209196
"1818",930.560102859585
"1819",936.872648104361
"1820",940.387438296198
"1821",941.042264271843
"1822",947.76100506178
"1823",949.368444431201
"1824",951.654324742069
"1825",953.810726301056
"1826",957.692430557399
"1827",960.515878729804
"1828",964.282099062114
"1829",967.964147048102
"1830",973.880584171682
"1831",976.385234252707
"1832",978.809485609428
"1833",982.656462947045
"1834",984.59363693024
"1835",987.024739567705
"1836",991.011682057137
"1837",997.620188159479
"1838",1004.42662162642
"1839",1009.37961791375
"1840",1011.96038163019
"1841",1017.03470057762
"1842",1019.40208854251
"1843",1022.50857819196
"1844",1024.8520649997
"1845",1026.71158927549
"1846",1027.93433420491
"1847",1025.77973145277
"1848",1024.7531420173
"1849",1022.09161312976
"1850",1018.02645452248
"1851",1014.6145532348
"1852",1012.40114311957
"1853",1009.66247464493
"1854",1008.38062863059
"1855",1004.43840090071
"1856",1003.62294916008
"1857",999.243457902024
"1858",997.022922421881
"1859",995.301278335439
"1860",995.102119906496
"1861",993.665303773394
"1862",992.630108091448
"1863",990.282461170013
"1864",988.672759497402
"1865",988.714619424063
"1866",983.061999232127
"1867",975.980908536628
"1868",972.018311827355
"1869",971.6110126514
"1870",966.606553435973
"1871",966.763331098504
"1872",964.586165317741
"1873",962.790634979303
"1874",963.038149099187
"1875",958.66631764693
"1876",954.519962037676
"1877",956.812988132217
"1878",953.516513313848
"1879",951.885404636182
"1880",948.853327392512
"1881",945.245163732458
"1882",942.20255253097
"1883",937.429075755368
"1884",933.768557770077
"1885",927.092067040739
"1886",924.026247064211
"1887",922.006571127123
"1888",920.254187567191
"1889",916.857227420326
"1890",915.376244679357
"1891",914.446895401768
"1892",909.097029502119
"1893",905.699797651135
"1894",905.103379784101
"1895",904.713920254145
"1896",900.154217988457
"1897",898.222797060496
"1898",891.063097860659
"1899",887.369065244442
"1900",886.333946738865
"1901",880.984613930911
"1902",874.383960935528
"1903",874.651179623705
"1904",871.229033519787
"1905",866.634694545546
"1906",862.834929619687
"1907",857.439974547335
"1908",855.145006556833
"1909",853.005863335138
"1910",849.659051825508
"1911",846.238500620032
"1912",847.363724170353
"1913",840.546631306529
"1914",841.050774537429
"1915",835.096521391305
"1916",829.491066561959
"1917",826.408516614668
"1918",821.325879376058
"1919",817.502351150381
"1920",818.660431834101
"1921",816.859085530916
"1922",813.838826233109
"1923",810.103078946308
"1924",805.15321621745
"1925",800.887597727734
"1926",797.384228083536
"1927",792.981084846245
"1928",790.565733640701
"1929",790.520745001534
"1930",789.450862898279
"1931",789.993055426885
